-1.5,0.6000000000000001,55.65744797337996
-1.4,0.66,55.746920590209086
-1.3,0.72,58.6531724116071
-1.2,0.78,59.407792281371016
-1.1,0.84,59.273925838063235
-1.0,0.9,59.55901971879786
-0.9,0.96,59.35451338380994
-0.8,1.02,59.28821835726007
-0.7,1.08,58.95074851412786
-0.6,1.1400000000000001,59.111024203251645
-0.5,1.2,58.91654235250159
-0.4,1.26,58.7366376482401
-0.33,1.302,57.91675656530474
-0.3,1.32,57.77597888221088
-0.22,1.3679999999999999,55.65770647111063
-0.2,1.38,54.381462719448706
-0.11,1.434,39.45599389671115
-0.1,1.44,36.226986126447116
-0.09,1.446,33.19325180138225
-0.08,1.452,29.33081942311495
-0.07,1.458,25.517498509204298
-0.06,1.464,21.644781841031186
-0.05,1.47,17.81607047556094
-0.04,1.476,13.6011616033161
-0.03,1.482,9.432019674477608
-0.02,1.488,5.136092190213727
-0.01,1.494,1.986133603073514
0.01,1.506,2.4193974077810756
0.02,1.512,5.945453075113739
0.03,1.518,10.221473371557645
0.04,1.524,14.42017330228862
0.05,1.53,18.538467423181782
0.06,1.536,22.90030589766624
0.07,1.542,26.663067208647853
0.08,1.548,30.723148447646704
0.09,1.554,33.97106904392019
0.1,1.56,37.38462933718621
0.11,1.566,40.739849650351346
0.2,1.62,55.735555684010016
0.22,1.6320000000000001,56.816610723008054
0.3,1.68,59.012906906640715
0.33,1.698,59.3740343777733
0.4,1.74,59.876864458468795
0.5,1.8,60.50638325649768
0.6,1.8599999999999999,60.758022349480335
0.7,1.92,60.724954762415514
0.8,1.98,60.57342732076605
0.9,2.04,60.79666265878426
1.0,2.1,60.48510760721033
1.1,2.16,60.56056333316929
1.2,2.2199999999999998,60.755499411838905
1.3,2.2800000000000002,60.45328026078256
1.4,2.34,60.51213010271096
1.5,2.4,60.40099523372187
